"region","area","spe_sta","spe_asyn","com_sta","sr"
"2060053270",1,1.16669462611468,1.50203814849475,1.75241983606807,8.88888888888889
"2060053270",2,1.41897225333801,1.61495771907396,2.29158019367999,12.0888888888889
"2060053270",4,1.53278330522285,1.69441157402641,2.59716577284405,14.4666666666667
"2060053270",8,1.91227187014591,1.74125397563945,3.32975099639505,18.9
"2060053270",15,2.13484624174857,1.66318461311574,3.55064342064418,20.8333333333333
"2060053500",1,1.05917466800018,1.38923083377317,1.47143810713731,9.55357142857143
"2060053500",2,1.23381846813563,1.45115818492395,1.79046576874534,11.6071428571429
"2060053500",4,1.32579589037495,1.45712912688427,1.9318558081688,14.5892857142857
"2060053500",8,1.70817740254016,1.52441816440236,2.60397666045386,16.5982142857143
"2060053500",14,1.96198046966692,1.57430630662389,3.08875822686952,18.2410714285714
"2060053510",1,1.40733829690901,1.43301740633463,2.01674027607194,9.10555555555556
"2060053510",2,1.61688729657244,1.42274342148339,2.30041576447849,11.7555555555556
"2060053510",4,1.93274409431366,1.48884016013722,2.87754702688222,14.0777777777778
"2060053510",8,2.20002458416692,1.57154018244834,3.45742703639253,16.1777777777778
"2060053510",16,2.46996984825102,1.62302749651085,4.00882897926414,17.5888888888889
"2060053510",18,2.47130125953837,1.59965582995445,3.95323146739432,17.8722222222222
"2060053790",1,0.453205549864783,1.15329224004992,0.522678443806612,7.44196428571429
"2060053790",2,0.426178119820874,1.12820209927569,0.480815049447276,9.21428571428572
"2060053790",4,0.428368183055835,1.12958315127448,0.483877482121934,10.9107142857143
"2060053790",8,0.562741277754211,1.25585768253864,0.706722956949235,12.7455357142857
"2060053790",16,0.522921723204687,1.20193083558424,0.62851574371656,14.9732142857143
"2060053800",1,0.959581576470019,1.38276450979518,1.32687534819605,8.11363636363636
"2060053800",2,1.04192817725594,1.40446489195123,1.4633515448907,11.5397727272727
"2060053800",4,1.1074266475101,1.39429276696519,1.54407696456784,14.3579545454545
"2060053800",8,1.13688043432732,1.2717882250461,1.44587114966278,17.5113636363636
"2060053800",16,1.41636369284338,1.33004432671695,1.88382649423421,19.3977272727273
"2060053800",22,1.72246471018775,1.34597685885826,2.31839764011272,21.3352272727273
"2060132720",1,1.62774190457165,1.54810088729739,2.51990868675851,3.98888888888889
"2060132720",2,1.85862705835733,1.58408870047328,2.94423012153774,4.73888888888889
"2060132720",4,2.08663975757545,1.49441000764241,3.11829533606529,5.6
"2060132720",8,2.32465623713553,1.47622143847076,3.43170737433424,6.2
"2060132720",15,2.41657887180072,1.47202044882925,3.55725351549938,6.73888888888889
"2060420240",1,0.949862041391778,1.53356727819566,1.45667734547856,13.3046875
